42.79894386962983,8.790482118886665,1.307745507127578
43.579535203304964,9.742523722283078,1.3315969089898738
40.4372721379914,8.819616839864716,1.235583315327515
45.609099371990624,10.192230080707677,1.2391614782153313
43.31576469397552,10.496379535046014,1.3688947610574531
31.789588543385204,8.033539053169973,1.2803674561222622
38.06327884860755,7.267993758541069,1.2372685820901577
39.42798404058242,7.280271698026539,1.307745507127578
35.752576980770215,7.245927899015686,1.3110579569918934
39.0675031383764,7.475551326699066,1.2677273351504015
